country,dataset,source_file,observation_level,variable,round,rows_in_round,nonmissing,valid
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,4,1520,1520,1520
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,5,1524,1524,1524
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,6,1524,1524,1524
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,7,1524,1524,1524
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,8,1523,1523,1523
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,9,1522,1522,1522
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,10,1525,1525,1525
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,11,1523,1523,1523
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,12,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,13,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,14,1519,1519,1519
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,15,1523,1523,1523
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,16,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,17,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,18,1522,1522,1522
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,19,1522,1522,1522
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,20,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,21,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,22,1520,1520,1520
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,23,1517,1517,1517
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,24,1516,1516,1516
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,25,1516,1516,1516
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,26,1514,1514,1514
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,27,1514,1514,1514
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,28,1513,1513,1513
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,29,1512,1512,1512
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,30,1510,1510,1510
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,31,1512,1512,1512
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,32,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,33,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,34,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,35,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,36,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,37,1510,1510,1510
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,38,1509,1509,1509
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,39,1508,1508,1508
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,40,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,41,1505,1505,1505
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,42,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,43,1508,1508,1508
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,44,1508,1508,1508
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,45,1508,1508,1508
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,46,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,47,1504,1504,1504
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,48,1499,1499,1499
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,49,1498,1498,1498
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,50,1495,1495,1495
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,51,1494,1494,1494
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,52,1494,1494,1494
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,53,1491,1491,1491
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,54,1491,1491,1491
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,55,1490,1490,1490
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,56,1489,1489,1489
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,57,1488,1488,1488
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,58,1486,1486,1486
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,59,1484,1484,1484
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,60,1451,1451,1451
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,61,1439,1439,1439
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,62,1429,1429,1429
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,63,1423,1423,1423
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,64,1400,1400,1400
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,65,1383,1383,1383
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,66,1378,1378,1378
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,67,1412,1412,1412
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,68,1406,1406,1406
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,69,1399,1399,1399
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,70,1373,1373,1373
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,71,1357,1357,1357
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,72,1320,1320,1320
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,73,1289,1289,1289
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,74,1278,1278,1278
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,75,1275,1275,1275
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,76,1564,1564,1564
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,77,1538,1538,1538
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,78,1514,1514,1514
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,79,1492,1492,1492
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,80,1478,1478,1478
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,81,1464,1464,1464
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,economic_challenge,82,1463,1463,1463
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,1,1504,1504,1504
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,2,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,3,1520,1520,1520
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,4,1520,1520,1520
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,5,1524,1524,1524
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,6,1524,1524,1524
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,7,1524,1524,1524
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,8,1523,1523,1523
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,9,1522,1522,1522
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,10,1525,1525,1525
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,11,1523,1523,1523
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,12,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,13,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,14,1519,1519,1519
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,15,1523,1523,1523
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,16,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,17,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,18,1522,1522,1522
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,19,1522,1522,1522
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,20,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,21,1521,1521,1521
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,22,1520,1520,1520
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,23,1517,1517,1517
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,24,1516,1516,1516
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,25,1516,1516,1516
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,26,1514,1514,1514
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,27,1514,1514,1514
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,28,1513,1513,1513
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,29,1512,1512,1512
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,30,1510,1510,1510
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,31,1512,1512,1512
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,32,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,33,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,34,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,35,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,36,1511,1511,1511
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,37,1510,1510,1510
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,38,1509,1509,1509
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,39,1508,1508,1508
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,40,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,41,1505,1505,1505
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,42,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,43,1508,1508,1508
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,44,1508,1508,1508
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,45,1508,1508,1508
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,46,1507,1507,1507
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,47,1504,1504,1504
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,48,1499,1499,1499
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,49,1498,1498,1498
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,50,1495,1495,1495
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,51,1494,1494,1494
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,52,1494,1494,1494
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,53,1491,1491,1491
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,54,1491,1491,1491
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,55,1490,1490,1490
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,56,1489,1489,1489
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,57,1488,1488,1488
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,58,1486,1486,1486
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,59,1484,1484,1484
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,60,1451,1451,1451
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,61,1439,1439,1439
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,62,1429,1429,1429
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,63,1423,1423,1423
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,64,1400,1400,1400
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,65,1383,1383,1383
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,66,1378,1378,1378
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,67,1412,1412,1412
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,68,1406,1406,1406
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,69,1399,1399,1399
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,70,1373,1373,1373
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,71,1357,1357,1357
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,72,1320,1320,1320
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,73,1289,1289,1289
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,74,1278,1278,1278
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,75,1275,1275,1275
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,76,1564,1564,1564
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,77,1538,1538,1538
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,78,1514,1514,1514
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,79,1492,1492,1492
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,80,1478,1478,1478
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,81,1464,1464,1464
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_past30d,82,1463,1463,1463
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,1,1504,746,746
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,2,1507,721,721
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,3,1520,733,733
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,4,1520,775,775
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,5,1524,723,723
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,6,1524,701,701
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,7,1524,714,714
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,8,1523,706,706
uzbekistan,L2CU 2018-2025,data/interim/unpacked/uzbekistan/l2cu_v03/l2cu_cati_household_data_82.csv,household-round,wage_amount,9,1522,713,713
