country,context,variable_group,variables,denominator_values,missing_values,missing_rate,structural_missingness,ordinary_nonresponse_note,weight_status
Uzbekistan,round_55,education,,1490,1490,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_55,children,l2cu_roster_member_count,1490,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_55,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5960,4332,0.7268456375838926,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_55,location_variables,,1490,1490,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_55,weight_variables,uzb_popw_unverified,1490,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_55,round_or_year,round,1490,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_55,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2980,45,0.015100671140939598,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11912,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,raw_score,uzb_fies_raw_score,1489,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,remittance_receipt,uzb_any_remittance,1489,59,0.039623908663532575,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,remittance_amount,uzb_total_remittance_original,1489,1400,0.9402283411685695,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,primary_shock,uzb_any_verified_shock,1489,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4467,45,0.010073875083948958,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,household_size,hhsize,1489,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,age,,1489,1489,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,sex,,1489,1489,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,education,,1489,1489,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,children,l2cu_roster_member_count,1489,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5956,4314,0.7243116185359302,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,location_variables,,1489,1489,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,weight_variables,uzb_popw_unverified,1489,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,round_or_year,round,1489,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_56,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2978,45,0.01511081262592344,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11904,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,raw_score,uzb_fies_raw_score,1488,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,remittance_receipt,uzb_any_remittance,1488,64,0.043010752688172046,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,remittance_amount,uzb_total_remittance_original,1488,1378,0.9260752688172043,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,primary_shock,uzb_any_verified_shock,1488,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4464,47,0.010528673835125449,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,household_size,hhsize,1488,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,age,,1488,1488,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,sex,,1488,1488,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,education,,1488,1488,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,children,l2cu_roster_member_count,1488,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5952,4283,0.7195900537634409,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,location_variables,,1488,1488,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,weight_variables,uzb_popw_unverified,1488,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,round_or_year,round,1488,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_57,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2976,47,0.015793010752688172,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11888,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,raw_score,uzb_fies_raw_score,1486,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,remittance_receipt,uzb_any_remittance,1486,67,0.04508748317631225,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,remittance_amount,uzb_total_remittance_original,1486,1357,0.9131897711978466,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,primary_shock,uzb_any_verified_shock,1486,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4458,48,0.010767160161507403,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,household_size,hhsize,1486,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,age,,1486,1486,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,sex,,1486,1486,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,education,,1486,1486,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,children,l2cu_roster_member_count,1486,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5944,4534,0.7627860026917901,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,location_variables,,1486,1486,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,weight_variables,uzb_popw_unverified,1486,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,round_or_year,round,1486,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_58,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2972,48,0.016150740242261104,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11872,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,raw_score,uzb_fies_raw_score,1484,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,remittance_receipt,uzb_any_remittance,1484,68,0.04582210242587601,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,remittance_amount,uzb_total_remittance_original,1484,1358,0.9150943396226415,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,primary_shock,uzb_any_verified_shock,1484,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4452,46,0.010332434860736747,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,household_size,hhsize,1484,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,age,,1484,1484,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,sex,,1484,1484,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,education,,1484,1484,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,children,l2cu_roster_member_count,1484,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5936,4467,0.7525269541778976,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,location_variables,,1484,1484,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,weight_variables,uzb_popw_unverified,1484,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,round_or_year,round,1484,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_59,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2968,46,0.01549865229110512,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11608,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,raw_score,uzb_fies_raw_score,1451,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,remittance_receipt,uzb_any_remittance,1451,69,0.04755341144038594,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,remittance_amount,uzb_total_remittance_original,1451,1340,0.923501033769814,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,primary_shock,uzb_any_verified_shock,1451,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4353,51,0.01171605789110958,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,household_size,hhsize,1451,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,age,,1451,1451,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,sex,,1451,1451,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,education,,1451,1451,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,children,l2cu_roster_member_count,1451,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5804,4398,0.7577532736044108,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,location_variables,,1451,1451,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,weight_variables,uzb_popw_unverified,1451,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,round_or_year,round,1451,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_60,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2902,51,0.01757408683666437,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11512,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,raw_score,uzb_fies_raw_score,1439,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,remittance_receipt,uzb_any_remittance,1439,64,0.04447533009034051,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,remittance_amount,uzb_total_remittance_original,1439,1346,0.935371785962474,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,primary_shock,uzb_any_verified_shock,1439,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4317,49,0.011350474866805653,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,household_size,hhsize,1439,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,age,,1439,1439,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,sex,,1439,1439,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,education,,1439,1439,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,children,l2cu_roster_member_count,1439,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5756,4329,0.7520847810979847,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,location_variables,,1439,1439,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,weight_variables,uzb_popw_unverified,1439,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,round_or_year,round,1439,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_61,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2878,49,0.017025712300208478,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11432,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,raw_score,uzb_fies_raw_score,1429,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,remittance_receipt,uzb_any_remittance,1429,58,0.04058782365290413,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,remittance_amount,uzb_total_remittance_original,1429,1337,0.9356193142057383,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,primary_shock,uzb_any_verified_shock,1429,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4287,46,0.01073011429904362,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,household_size,hhsize,1429,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,age,,1429,1429,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,sex,,1429,1429,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,education,,1429,1429,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,children,l2cu_roster_member_count,1429,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5716,4277,0.7482505248425473,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,location_variables,,1429,1429,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,weight_variables,uzb_popw_unverified,1429,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,round_or_year,round,1429,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_62,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2858,46,0.01609517144856543,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11384,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,raw_score,uzb_fies_raw_score,1423,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,remittance_receipt,uzb_any_remittance,1423,58,0.040758959943780745,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,remittance_amount,uzb_total_remittance_original,1423,1327,0.932536893886156,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,primary_shock,uzb_any_verified_shock,1423,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4269,45,0.010541110330288124,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,household_size,hhsize,1423,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,age,,1423,1423,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,sex,,1423,1423,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,education,,1423,1423,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,children,l2cu_roster_member_count,1423,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5692,4325,0.7598383696416022,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,location_variables,,1423,1423,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,weight_variables,uzb_popw_unverified,1423,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,round_or_year,round,1423,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_63,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2846,45,0.015811665495432184,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11200,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,raw_score,uzb_fies_raw_score,1400,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,remittance_receipt,uzb_any_remittance,1400,57,0.04071428571428572,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,remittance_amount,uzb_total_remittance_original,1400,1321,0.9435714285714286,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,primary_shock,uzb_any_verified_shock,1400,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4200,45,0.010714285714285714,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,household_size,hhsize,1400,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,age,,1400,1400,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,sex,,1400,1400,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,education,,1400,1400,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,children,l2cu_roster_member_count,1400,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5600,4320,0.7714285714285715,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,location_variables,,1400,1400,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,weight_variables,uzb_popw_unverified,1400,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,round_or_year,round,1400,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_64,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2800,45,0.01607142857142857,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11064,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,raw_score,uzb_fies_raw_score,1383,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,remittance_receipt,uzb_any_remittance,1383,54,0.039045553145336226,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,remittance_amount,uzb_total_remittance_original,1383,1316,0.9515545914678236,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,primary_shock,uzb_any_verified_shock,1383,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4149,46,0.01108700891781152,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,household_size,hhsize,1383,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,age,,1383,1383,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,sex,,1383,1383,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,education,,1383,1383,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,children,l2cu_roster_member_count,1383,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5532,4278,0.7733188720173536,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,location_variables,,1383,1383,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,weight_variables,uzb_popw_unverified,1383,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,round_or_year,round,1383,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_65,merge_quality_flags,l2cu_roster_match;uzb_remittance_merge_quality,2766,46,0.016630513376717282,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,outcome_items,uzb_fies_item_1;uzb_fies_item_2;uzb_fies_item_3;uzb_fies_item_4;uzb_fies_item_5;uzb_fies_item_6;uzb_fies_item_7;uzb_fies_item_8,11024,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,raw_score,uzb_fies_raw_score,1378,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,remittance_receipt,uzb_any_remittance,1378,55,0.03991291727140784,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,remittance_amount,uzb_total_remittance_original,1378,1309,0.9499274310595065,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,primary_shock,uzb_any_verified_shock,1378,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,secondary_shocks,uzb_work_loss_shock;uzb_major_health_or_death_shock;uzb_service_disruption,4134,46,0.011127237542331882,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,household_size,hhsize,1378,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,age,,1378,1378,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,sex,,1378,1378,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,education,,1378,1378,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,children,l2cu_roster_member_count,1378,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,welfare_assets,wage_amount;aginc_amount;selfempinc_amount;otherinc_amount,5512,4310,0.7819303338171263,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,location_variables,,1378,1378,1.0,STRUCTURAL_NOT_AVAILABLE,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,weight_variables,uzb_popw_unverified,1378,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
Uzbekistan,round_66,round_or_year,round,1378,0,0.0,,Not tested; structural non-administration is not respondent refusal.,unweighted
